repository_owner,repository_name,file_path,filename,original_file_path,repository_url,file_url,branch,stargazers_count,forks_count,created_at,pushed_at,updated_at,lines_of_code,manifest_specific_commit_count,first_manifest_commit_date,file_composite_key,length_of_words,complexity_score
quantified-uncertainty,roast-my-post,CLAUDE.md,CLAUDE.md,raw/quantified-uncertainty/roast-my-post/CLAUDE.md,https://github.com/quantified-uncertainty/roast-my-post,https://github.com/quantified-uncertainty/roast-my-post/blob/main/CLAUDE.md,main,11.0,5.0,2025-04-15T19:49:07Z,2025-10-18T19:00:17Z,2025-10-18T18:30:02Z,293.0,41,2025-06-18T19:25:08Z,quantified-uncertainty||roast-my-post||CLAUDE.md,597,49.647274734982375
chainstacklabs,pump-fun-bot,CLAUDE.md,CLAUDE.md,raw/chainstacklabs/pump-fun-bot/CLAUDE.md,https://github.com/chainstacklabs/pump-fun-bot,https://github.com/chainstacklabs/pump-fun-bot/blob/main/CLAUDE.md,main,820.0,297.0,2024-09-09T01:47:00Z,2025-10-04T12:42:03Z,2025-10-17T10:47:49Z,157.0,5,2025-07-14T19:56:46Z,chainstacklabs||pump-fun-bot||CLAUDE.md,439,27.48097072599535
swingerman,ha-dual-smart-thermostat,CLAUDE.md,CLAUDE.md,raw/swingerman/ha-dual-smart-thermostat/CLAUDE.md,https://github.com/swingerman/ha-dual-smart-thermostat,https://github.com/swingerman/ha-dual-smart-thermostat/blob/master/CLAUDE.md,master,191.0,26.0,2020-09-09T07:33:52Z,2025-10-13T20:14:00Z,2025-10-13T20:13:10Z,318.0,1,2025-10-08T07:15:51Z,swingerman||ha-dual-smart-thermostat||CLAUDE.md,2028,30.031921085000334
K9i-0,ClaudeCodeMonitor,CLAUDE.md,CLAUDE.md,raw/K9i-0/ClaudeCodeMonitor/CLAUDE.md,https://github.com/K9i-0/ClaudeCodeMonitor,https://github.com/K9i-0/ClaudeCodeMonitor/blob/main/CLAUDE.md,main,9.0,1.0,2025-06-23T01:38:50Z,2025-10-13T00:33:24Z,2025-10-02T12:48:35Z,183.0,12,2025-06-23T01:45:19Z,K9i-0||ClaudeCodeMonitor||CLAUDE.md,803,39.47066514733942
meilisearch,meilisearch-mcp,CLAUDE.md,CLAUDE.md,raw/meilisearch/meilisearch-mcp/CLAUDE.md,https://github.com/meilisearch/meilisearch-mcp,https://github.com/meilisearch/meilisearch-mcp/blob/main/CLAUDE.md,main,148.0,19.0,2024-12-23T14:53:05Z,2025-08-28T10:32:18Z,2025-10-18T16:53:54Z,296.0,4,2025-06-05T17:51:09Z,meilisearch||meilisearch-mcp||CLAUDE.md,1050,30.86606276433767
ubie-oss,slack-mcp-server,CLAUDE.md,CLAUDE.md,raw/ubie-oss/slack-mcp-server/CLAUDE.md,https://github.com/ubie-oss/slack-mcp-server,https://github.com/ubie-oss/slack-mcp-server/blob/main/CLAUDE.md,main,107.0,23.0,2025-04-10T07:00:16Z,2025-09-14T15:35:18Z,2025-10-17T08:08:44Z,108.0,1,2025-07-08T09:00:02Z,ubie-oss||slack-mcp-server||CLAUDE.md,716,49.590991341991355
aaronjmars,tweazy,CLAUDE.md,CLAUDE.md,raw/aaronjmars/tweazy/CLAUDE.md,https://github.com/aaronjmars/tweazy,https://github.com/aaronjmars/tweazy/blob/main/CLAUDE.md,main,20.0,3.0,2025-06-03T15:02:18Z,2025-10-14T14:04:31Z,2025-10-18T03:02:42Z,83.0,5,2025-06-20T13:38:15Z,aaronjmars||tweazy||CLAUDE.md,469,42.917503496503514
proximafusion,vmecpp,CLAUDE.md,CLAUDE.md,raw/proximafusion/vmecpp/CLAUDE.md,https://github.com/proximafusion/vmecpp,https://github.com/proximafusion/vmecpp/blob/main/CLAUDE.md,main,196.0,25.0,2024-11-12T22:51:16Z,2025-10-07T18:59:07Z,2025-09-28T20:07:06Z,1.0,1,2025-07-29T15:34:19Z,proximafusion||vmecpp||CLAUDE.md,2,
steveklabnik,rue,CLAUDE.md,CLAUDE.md,raw/steveklabnik/rue/CLAUDE.md,https://github.com/steveklabnik/rue,https://github.com/steveklabnik/rue/blob/master/CLAUDE.md,trunk,277.0,5.0,2025-06-05T03:47:59Z,2025-10-15T22:06:38Z,2025-10-16T07:41:27Z,220.0,17,2025-06-05T03:06:18Z,steveklabnik||rue||CLAUDE.md,1539,45.09844411326381
kargnas,laravel-ai-translator,CLAUDE.md,CLAUDE.md,raw/kargnas/laravel-ai-translator/CLAUDE.md,https://github.com/kargnas/laravel-ai-translator,https://github.com/kargnas/laravel-ai-translator/blob/master/CLAUDE.md,master,238.0,28.0,2024-06-30T06:47:18Z,2025-10-16T16:29:33Z,2025-10-16T16:29:37Z,1.0,6,2025-03-09T18:07:47Z,kargnas||laravel-ai-translator||CLAUDE.md,2,
distribworks,dkron,CLAUDE.md,CLAUDE.md,raw/distribworks/dkron/CLAUDE.md,https://github.com/distribworks/dkron,https://github.com/distribworks/dkron/blob/main/CLAUDE.md,main,4582.0,403.0,2015-06-10T08:13:17Z,2025-10-14T19:02:47Z,2025-10-15T16:13:56Z,1.0,1,2025-10-04T07:54:13Z,distribworks||dkron||CLAUDE.md,2,
jwilger,eventcore,CLAUDE.md,CLAUDE.md,raw/jwilger/eventcore/CLAUDE.md,https://github.com/jwilger/eventcore,https://github.com/jwilger/eventcore/blob/main/CLAUDE.md,main,9.0,1.0,2025-06-27T22:05:15Z,2025-10-18T00:06:31Z,2025-10-15T04:09:46Z,194.0,28,2025-06-28T13:28:26Z,jwilger||eventcore||CLAUDE.md,557,45.5219346223397
jwilger,event_modeler,CLAUDE.md,CLAUDE.md,raw/jwilger/event_modeler/CLAUDE.md,https://github.com/jwilger/event_modeler,https://github.com/jwilger/event_modeler/blob/main/CLAUDE.md,main,6.0,2.0,2025-06-17T01:51:26Z,2025-09-10T03:24:33Z,2025-07-08T18:56:14Z,190.0,17,2025-06-16T22:47:55Z,jwilger||event_modeler||CLAUDE.md,766,47.967700189753344
riffcc,flagship,CLAUDE.md,CLAUDE.md,raw/riffcc/flagship/CLAUDE.md,https://github.com/riffcc/flagship,https://github.com/riffcc/flagship/blob/main/CLAUDE.md,main,10.0,3.0,2023-01-16T12:00:49Z,2025-08-04T12:40:15Z,2025-08-19T00:52:23Z,95.0,1,2025-05-27T10:16:15Z,riffcc||flagship||CLAUDE.md,435,50.825909222737835
tmforum-oda,oda-canvas,CLAUDE.md,CLAUDE.md,raw/tmforum-oda/oda-canvas/CLAUDE.md,https://github.com/tmforum-oda/oda-canvas,https://github.com/tmforum-oda/oda-canvas/blob/main/CLAUDE.md,main,37.0,62.0,2021-01-05T08:53:20Z,2025-10-17T22:11:22Z,2025-10-17T06:13:16Z,158.0,1,2025-08-06T08:18:51Z,tmforum-oda||oda-canvas||CLAUDE.md,518,12.007277112441784
Expensify,App,CLAUDE.md,CLAUDE.md,raw/Expensify/App/CLAUDE.md,https://github.com/Expensify/App,https://github.com/Expensify/App/blob/main/CLAUDE.md,main,4511.0,3420.0,2020-08-07T19:08:07Z,2025-10-18T15:45:52Z,2025-10-18T16:38:55Z,275.0,4,2025-08-14T16:40:53Z,Expensify||App||CLAUDE.md,823,19.84304274465694
giselles-ai,giselle,CLAUDE.md,CLAUDE.md,raw/giselles-ai/giselle/CLAUDE.md,https://github.com/giselles-ai/giselle,https://github.com/giselles-ai/giselle/blob/main/CLAUDE.md,main,196.0,49.0,2024-08-21T02:40:46Z,2025-10-17T13:51:17Z,2025-10-18T13:38:40Z,62.0,11,2025-03-18T08:08:55Z,giselles-ai||giselle||CLAUDE.md,382,56.88795739439172
quarylabs,sqruff,CLAUDE.md,CLAUDE.md,raw/quarylabs/sqruff/CLAUDE.md,https://github.com/quarylabs/sqruff,https://github.com/quarylabs/sqruff/blob/main/CLAUDE.md,main,1088.0,45.0,2023-02-13T19:36:25Z,2025-10-13T06:29:53Z,2025-10-18T03:02:49Z,230.0,1,2025-07-03T09:38:01Z,quarylabs||sqruff||CLAUDE.md,764,51.693802913590815
hiramekun,dotfiles,CLAUDE.md,CLAUDE.md,raw/hiramekun/dotfiles/CLAUDE.md,https://github.com/hiramekun/dotfiles,https://github.com/hiramekun/dotfiles/blob/master/CLAUDE.md,master,11.0,1.0,2018-11-03T16:25:42Z,2025-09-10T13:44:43Z,2025-09-10T13:44:47Z,49.0,1,2025-06-13T16:02:33Z,hiramekun||dotfiles||CLAUDE.md,209,16.58872187218722
apstndb,spanner-mycli,CLAUDE.md,CLAUDE.md,raw/apstndb/spanner-mycli/CLAUDE.md,https://github.com/apstndb/spanner-mycli,https://github.com/apstndb/spanner-mycli/blob/main/CLAUDE.md,main,11.0,2.0,2024-10-20T04:15:32Z,2025-09-08T16:23:27Z,2025-10-10T06:37:14Z,415.0,33,2025-06-15T03:34:34Z,apstndb||spanner-mycli||CLAUDE.md,2423,38.56581317270664
o1-labs,openmina,CLAUDE.md,CLAUDE.md,raw/o1-labs/openmina/CLAUDE.md,https://github.com/o1-labs/openmina,https://github.com/o1-labs/openmina/blob/main/CLAUDE.md,main,114.0,40.0,2022-11-02T05:54:27Z,2025-10-16T16:08:01Z,2025-10-16T14:52:54Z,340.0,16,2025-07-16T08:46:43Z,o1-labs||openmina||CLAUDE.md,1190,34.52849189282631
paradigmxyz,reth,CLAUDE.md,CLAUDE.md,raw/paradigmxyz/reth/CLAUDE.md,https://github.com/paradigmxyz/reth,https://github.com/paradigmxyz/reth/blob/main/CLAUDE.md,main,5055.0,1948.0,2022-09-15T23:05:57Z,2025-10-18T15:30:43Z,2025-10-18T15:17:48Z,393.0,6,2025-06-17T20:26:10Z,paradigmxyz||reth||CLAUDE.md,1099,44.496315812039114
opendocument-app,OpenDocument.droid,CLAUDE.md,CLAUDE.md,raw/opendocument-app/OpenDocument.droid/CLAUDE.md,https://github.com/opendocument-app/OpenDocument.droid,https://github.com/opendocument-app/OpenDocument.droid/blob/main/CLAUDE.md,main,340.0,40.0,2010-10-19T09:31:13Z,2025-10-14T18:26:41Z,2025-10-14T14:05:08Z,98.0,1,2025-07-20T06:32:39Z,opendocument-app||OpenDocument.droid||CLAUDE.md,469,42.80896480938421
spylang,spy,CLAUDE.md,CLAUDE.md,raw/spylang/spy/CLAUDE.md,https://github.com/spylang/spy,https://github.com/spylang/spy/blob/main/CLAUDE.md,main,515.0,28.0,2023-05-19T14:23:12Z,2025-10-15T12:43:20Z,2025-10-18T16:16:34Z,38.0,3,2025-03-04T18:19:36Z,spylang||spy||CLAUDE.md,182,71.02133152173914
op-rs,kona,CLAUDE.md,CLAUDE.md,raw/op-rs/kona/CLAUDE.md,https://github.com/op-rs/kona,https://github.com/op-rs/kona/blob/main/CLAUDE.md,main,262.0,176.0,2023-11-24T07:03:05Z,2025-10-17T11:01:37Z,2025-10-16T13:29:34Z,93.0,2,2025-07-30T13:55:54Z,op-rs||kona||CLAUDE.md,569,43.1017868292158
speaches-ai,speaches,CLAUDE.md,CLAUDE.md,raw/speaches-ai/speaches/CLAUDE.md,https://github.com/speaches-ai/speaches,https://github.com/speaches-ai/speaches/blob/master/CLAUDE.md,master,2499.0,316.0,2024-05-18T02:26:20Z,2025-10-17T21:36:22Z,2025-10-18T17:37:18Z,17.0,1,2025-10-12T21:12:05Z,speaches-ai||speaches||CLAUDE.md,189,58.79800220994477
TimBeyer,node-dlx,CLAUDE.md,CLAUDE.md,raw/TimBeyer/node-dlx/CLAUDE.md,https://github.com/TimBeyer/node-dlx,https://github.com/TimBeyer/node-dlx/blob/master/CLAUDE.md,master,9.0,2.0,2015-05-25T04:07:57Z,2025-08-15T11:52:32Z,2025-08-15T11:52:36Z,195.0,15,2025-07-29T14:47:09Z,TimBeyer||node-dlx||CLAUDE.md,1064,46.58626239259752
aicoders-academy,ai-guards,CLAUDE.md,CLAUDE.md,raw/aicoders-academy/ai-guards/CLAUDE.md,https://github.com/aicoders-academy/ai-guards,https://github.com/aicoders-academy/ai-guards/blob/main/CLAUDE.md,main,40.0,13.0,2025-04-16T00:18:37Z,2025-06-26T01:53:45Z,2025-09-29T14:09:43Z,120.0,2,2025-06-24T17:22:37Z,aicoders-academy||ai-guards||CLAUDE.md,413,50.77147562119083
kalkulacka-one,kalkulacka,CLAUDE.md,CLAUDE.md,raw/kalkulacka-one/kalkulacka/CLAUDE.md,https://github.com/kalkulacka-one/kalkulacka,https://github.com/kalkulacka-one/kalkulacka/blob/main/CLAUDE.md,main,11.0,5.0,2024-05-28T16:08:05Z,2025-10-15T07:00:36Z,2025-10-17T14:28:04Z,94.0,2,2025-09-02T08:16:46Z,kalkulacka-one||kalkulacka||CLAUDE.md,468,51.302722007722
chainbound,taikoscope,CLAUDE.md,CLAUDE.md,raw/chainbound/taikoscope/CLAUDE.md,https://github.com/chainbound/taikoscope,https://github.com/chainbound/taikoscope/blob/main/CLAUDE.md,main,8.0,3.0,2025-04-25T07:50:59Z,2025-09-24T10:33:24Z,2025-10-02T09:14:59Z,55.0,9,2025-06-04T13:08:18Z,chainbound||taikoscope||CLAUDE.md,409,67.0267055281883
shinnku-nikaidou,shinnku-com,CLAUDE.md,CLAUDE.md,raw/shinnku-nikaidou/shinnku-com/CLAUDE.md,https://github.com/shinnku-nikaidou/shinnku-com,https://github.com/shinnku-nikaidou/shinnku-com/blob/main/CLAUDE.md,main,441.0,19.0,2021-04-21T15:04:01Z,2025-09-02T14:28:40Z,2025-10-18T14:05:40Z,80.0,1,2025-08-11T08:42:37Z,shinnku-nikaidou||shinnku-com||CLAUDE.md,361,59.13062909352897
metaplex-foundation,developer-hub,CLAUDE.md,CLAUDE.md,raw/metaplex-foundation/developer-hub/CLAUDE.md,https://github.com/metaplex-foundation/developer-hub,https://github.com/metaplex-foundation/developer-hub/blob/main/CLAUDE.md,main,51.0,54.0,2023-06-06T17:46:33Z,2025-10-15T09:47:55Z,2025-10-08T11:26:11Z,110.0,1,2025-07-16T08:54:05Z,metaplex-foundation||developer-hub||CLAUDE.md,385,30.55976469002698
Vocab-Apps,anki-hyper-tts,CLAUDE.md,CLAUDE.md,raw/Vocab-Apps/anki-hyper-tts/CLAUDE.md,https://github.com/Vocab-Apps/anki-hyper-tts,https://github.com/Vocab-Apps/anki-hyper-tts/blob/main/CLAUDE.md,main,226.0,32.0,2022-01-28T06:37:30Z,2025-10-06T12:21:01Z,2025-10-18T02:32:40Z,97.0,2,2025-06-24T22:24:53Z,Vocab-Apps||anki-hyper-tts||CLAUDE.md,338,27.828432121661706
linux-kdevops,kdevops,CLAUDE.md,CLAUDE.md,raw/linux-kdevops/kdevops/CLAUDE.md,https://github.com/linux-kdevops/kdevops,https://github.com/linux-kdevops/kdevops/blob/main/CLAUDE.md,main,25.0,12.0,2024-04-03T01:27:26Z,2025-10-18T18:24:33Z,2025-10-18T05:32:12Z,1015.0,9,2025-07-22T20:32:15Z,linux-kdevops||kdevops||CLAUDE.md,2945,33.37534170708756
hedoluna,fft,CLAUDE.md,CLAUDE.md,raw/hedoluna/fft/CLAUDE.md,https://github.com/hedoluna/fft,https://github.com/hedoluna/fft/blob/main/CLAUDE.md,main,11.0,0.0,2022-05-05T17:41:40Z,2025-10-06T21:22:15Z,2025-10-12T19:18:36Z,501.0,22,2025-06-02T19:41:40Z,hedoluna||fft||CLAUDE.md,2607,18.971444696404717
kentcdodds,inspector,CLAUDE.md,CLAUDE.md,raw/kentcdodds/inspector/CLAUDE.md,https://github.com/kentcdodds/inspector,https://github.com/kentcdodds/inspector/blob/main/CLAUDE.md,main,6.0,0.0,2025-04-18T22:09:18Z,2025-09-30T23:06:19Z,2025-07-30T19:40:15Z,33.0,2,2025-02-26T19:11:38Z,kentcdodds||inspector||CLAUDE.md,166,60.194894291754764
hathach,tinyusb,CLAUDE.md,CLAUDE.md,raw/hathach/tinyusb/CLAUDE.md,https://github.com/hathach/tinyusb,https://github.com/hathach/tinyusb/blob/master/CLAUDE.md,master,6148.0,1287.0,2012-11-26T06:24:00Z,2025-10-15T14:00:01Z,2025-10-17T15:02:03Z,78.0,2,2025-10-02T04:19:31Z,hathach||tinyusb||CLAUDE.md,444,62.17763244428207
nanameru,Open_SuperAgent,CLAUDE.md,CLAUDE.md,raw/nanameru/Open_SuperAgent/CLAUDE.md,https://github.com/nanameru/Open_SuperAgent,https://github.com/nanameru/Open_SuperAgent/blob/master/CLAUDE.md,new-branch-name,13.0,23.0,2025-05-10T17:46:32Z,2025-07-12T08:24:54Z,2025-09-03T15:32:06Z,358.0,4,2025-06-05T06:09:19Z,nanameru||Open_SuperAgent||CLAUDE.md,929,38.5811026898337
umputun,spot,CLAUDE.md,CLAUDE.md,raw/umputun/spot/CLAUDE.md,https://github.com/umputun/spot,https://github.com/umputun/spot/blob/master/CLAUDE.md,master,466.0,43.0,2023-04-21T01:18:48Z,2025-08-30T09:15:04Z,2025-10-10T09:00:38Z,354.0,7,2025-02-27T06:30:39Z,umputun||spot||CLAUDE.md,1969,42.85897876318728
sorryhyun,DiPeO,CLAUDE.md,CLAUDE.md,raw/sorryhyun/DiPeO/CLAUDE.md,https://github.com/sorryhyun/DiPeO,https://github.com/sorryhyun/DiPeO/blob/main/CLAUDE.md,main,11.0,2.0,2025-05-29T05:30:10Z,2025-10-18T08:12:40Z,2025-10-18T08:12:11Z,238.0,31,2025-09-17T04:21:17Z,sorryhyun||DiPeO||CLAUDE.md,969,42.06346139786521
unicorn-mafia,unicorn-mafia,CLAUDE.md,CLAUDE.md,raw/unicorn-mafia/unicorn-mafia/CLAUDE.md,https://github.com/unicorn-mafia/unicorn-mafia,https://github.com/unicorn-mafia/unicorn-mafia/blob/main/CLAUDE.md,main,21.0,8.0,2025-05-06T19:15:49Z,2025-10-05T12:48:13Z,2025-10-05T12:48:16Z,52.0,1,2025-07-16T15:52:29Z,unicorn-mafia||unicorn-mafia||CLAUDE.md,280,43.51671910112361
mattgodbolt,specbolt,CLAUDE.md,CLAUDE.md,raw/mattgodbolt/specbolt/CLAUDE.md,https://github.com/mattgodbolt/specbolt,https://github.com/mattgodbolt/specbolt/blob/main/CLAUDE.md,main,31.0,5.0,2025-01-12T18:47:32Z,2025-08-22T14:58:44Z,2025-09-25T12:12:00Z,30.0,1,2025-04-03T15:49:31Z,mattgodbolt||specbolt||CLAUDE.md,222,68.18833333333333
humaidq,dotfiles,CLAUDE.md,CLAUDE.md,raw/humaidq/dotfiles/CLAUDE.md,https://github.com/humaidq/dotfiles,https://github.com/humaidq/dotfiles/blob/master/CLAUDE.md,master,5.0,0.0,2024-05-10T06:02:34Z,2025-09-24T03:09:54Z,2025-09-24T03:09:58Z,142.0,1,2025-09-24T03:08:59Z,humaidq||dotfiles||CLAUDE.md,474,34.575471946230294
DamianB-BitFlipper,uttertype,CLAUDE.md,CLAUDE.md,raw/DamianB-BitFlipper/uttertype/CLAUDE.md,https://github.com/DamianB-BitFlipper/uttertype,https://github.com/DamianB-BitFlipper/uttertype/blob/main/CLAUDE.md,main,6.0,0.0,2025-02-26T16:01:16Z,2025-04-01T13:37:21Z,2025-05-15T14:38:12Z,29.0,1,2025-02-26T16:03:12Z,DamianB-BitFlipper||uttertype||CLAUDE.md,153,34.54614035087721
settlemint,asset-tokenization-kit,CLAUDE.md,CLAUDE.md,raw/settlemint/asset-tokenization-kit/CLAUDE.md,https://github.com/settlemint/asset-tokenization-kit,https://github.com/settlemint/asset-tokenization-kit/blob/main/CLAUDE.md,main,14.0,2.0,2024-09-15T18:40:23Z,2025-10-18T16:34:07Z,2025-10-18T16:31:57Z,177.0,54,2025-06-01T22:15:25Z,settlemint||asset-tokenization-kit||CLAUDE.md,2337,47.940109010042534
wormhole-foundation,wormhole-connect,CLAUDE.md,CLAUDE.md,raw/wormhole-foundation/wormhole-connect/CLAUDE.md,https://github.com/wormhole-foundation/wormhole-connect,https://github.com/wormhole-foundation/wormhole-connect/blob/master/CLAUDE.md,development,113.0,108.0,2022-12-29T15:35:37Z,2025-10-17T17:35:59Z,2025-10-17T16:28:20Z,36.0,1,2025-06-11T15:16:23Z,wormhole-foundation||wormhole-connect||CLAUDE.md,172,58.064736842105305
OlympiaAI,raix,CLAUDE.md,CLAUDE.md,raw/OlympiaAI/raix/CLAUDE.md,https://github.com/OlympiaAI/raix,https://github.com/OlympiaAI/raix/blob/main/CLAUDE.md,main,273.0,28.0,2024-04-03T22:05:52Z,2025-08-08T23:46:44Z,2025-10-15T07:49:27Z,13.0,1,2025-06-04T22:03:36Z,OlympiaAI||raix||CLAUDE.md,144,48.03648858447491
temporalio,ui,CLAUDE.md,CLAUDE.md,raw/temporalio/ui/CLAUDE.md,https://github.com/temporalio/ui,https://github.com/temporalio/ui/blob/main/CLAUDE.md,main,289.0,115.0,2021-07-07T15:30:22Z,2025-10-16T15:58:08Z,2025-10-16T15:58:10Z,82.0,3,2025-06-27T20:25:51Z,temporalio||ui||CLAUDE.md,209,41.05715156130998
yandex,cggen,CLAUDE.md,CLAUDE.md,raw/yandex/cggen/CLAUDE.md,https://github.com/yandex/cggen,https://github.com/yandex/cggen/blob/main/CLAUDE.md,main,26.0,12.0,2021-03-23T16:53:14Z,2025-10-17T10:53:37Z,2025-10-17T10:53:41Z,200.0,20,2025-06-04T10:19:44Z,yandex||cggen||CLAUDE.md,992,40.87414377584162
Vidyano,vidyano,CLAUDE.md,CLAUDE.md,raw/Vidyano/vidyano/CLAUDE.md,https://github.com/Vidyano/vidyano,https://github.com/Vidyano/vidyano/blob/main/CLAUDE.md,main,6.0,5.0,2022-03-15T10:08:01Z,2025-10-17T21:01:15Z,2025-10-17T21:01:19Z,1.0,1,2025-08-21T14:46:53Z,Vidyano||vidyano||CLAUDE.md,2,
SmartThingsDIY,arduino-uno-aws-irrigation-system,CLAUDE.md,CLAUDE.md,raw/SmartThingsDIY/arduino-uno-aws-irrigation-system/CLAUDE.md,https://github.com/SmartThingsDIY/arduino-uno-aws-irrigation-system,https://github.com/SmartThingsDIY/arduino-uno-aws-irrigation-system/blob/master/CLAUDE.md,master,26.0,9.0,2020-08-23T14:45:19Z,2025-07-05T23:50:07Z,2025-09-16T19:02:06Z,103.0,4,2025-07-05T15:46:12Z,SmartThingsDIY||arduino-uno-aws-irrigation-system||CLAUDE.md,549,46.805149990712664
cluster2600,ALBATOR,CLAUDE.md,CLAUDE.md,raw/cluster2600/ALBATOR/CLAUDE.md,https://github.com/cluster2600/ALBATOR,https://github.com/cluster2600/ALBATOR/blob/main/CLAUDE.md,main,11.0,2.0,2024-07-01T09:12:39Z,2025-09-01T09:50:39Z,2025-10-02T23:53:54Z,146.0,1,2025-06-27T15:21:22Z,cluster2600||ALBATOR||CLAUDE.md,448,14.884442895115257
AhmedElywa,prisma-tools,CLAUDE.md,CLAUDE.md,raw/AhmedElywa/prisma-tools/CLAUDE.md,https://github.com/AhmedElywa/prisma-tools,https://github.com/AhmedElywa/prisma-tools/blob/main/CLAUDE.md,main,697.0,58.0,2020-04-12T12:18:36Z,2025-08-30T13:51:57Z,2025-10-12T15:39:37Z,151.0,1,2025-07-13T13:29:59Z,AhmedElywa||prisma-tools||CLAUDE.md,502,36.99555010893249
Melvynx,saveit.now,CLAUDE.md,CLAUDE.md,raw/Melvynx/saveit.now/CLAUDE.md,https://github.com/Melvynx/saveit.now,https://github.com/Melvynx/saveit.now/blob/main/CLAUDE.md,main,17.0,1.0,2025-05-19T06:53:16Z,2025-10-17T05:34:32Z,2025-10-17T05:34:36Z,82.0,3,2025-07-02T00:07:19Z,Melvynx||saveit.now||CLAUDE.md,396,41.90126692456482
deeeed,expo-audio-stream,CLAUDE.md,CLAUDE.md,raw/deeeed/expo-audio-stream/CLAUDE.md,https://github.com/deeeed/expo-audio-stream,https://github.com/deeeed/expo-audio-stream/blob/main/CLAUDE.md,main,222.0,34.0,2024-04-20T06:22:22Z,2025-08-02T07:27:35Z,2025-10-14T17:16:08Z,385.0,7,2025-06-02T11:11:09Z,deeeed||expo-audio-stream||CLAUDE.md,1750,25.631707851457435
masc-ucsc,hagent,CLAUDE.md,CLAUDE.md,raw/masc-ucsc/hagent/CLAUDE.md,https://github.com/masc-ucsc/hagent,https://github.com/masc-ucsc/hagent/blob/main/CLAUDE.md,main,13.0,7.0,2024-11-28T01:13:51Z,2025-10-18T17:13:38Z,2025-10-18T17:13:41Z,53.0,6,2025-07-14T02:22:51Z,masc-ucsc||hagent||CLAUDE.md,361,65.28163764385224
bean980310,ai-companion,CLAUDE.md,CLAUDE.md,raw/bean980310/ai-companion/CLAUDE.md,https://github.com/bean980310/ai-companion,https://github.com/bean980310/ai-companion/blob/master/CLAUDE.md,master,4.0,0.0,2025-01-14T00:51:22Z,2025-10-17T10:16:15Z,2025-10-17T10:16:19Z,146.0,1,2025-07-17T05:56:59Z,bean980310||ai-companion||CLAUDE.md,444,29.604105211406136
AfterShip,clickhouse-sql-parser,CLAUDE.md,CLAUDE.md,raw/AfterShip/clickhouse-sql-parser/CLAUDE.md,https://github.com/AfterShip/clickhouse-sql-parser,https://github.com/AfterShip/clickhouse-sql-parser/blob/master/CLAUDE.md,master,208.0,41.0,2023-09-22T02:56:16Z,2025-10-11T05:34:08Z,2025-10-11T05:34:12Z,135.0,1,2025-08-15T11:10:41Z,AfterShip||clickhouse-sql-parser||CLAUDE.md,553,45.463985728848115
shopwareLabs,shopware-lsp,CLAUDE.md,CLAUDE.md,raw/shopwareLabs/shopware-lsp/CLAUDE.md,https://github.com/shopwareLabs/shopware-lsp,https://github.com/shopwareLabs/shopware-lsp/blob/main/CLAUDE.md,main,15.0,2.0,2025-04-16T07:02:14Z,2025-07-08T12:35:39Z,2025-09-05T13:32:16Z,1.0,1,2025-04-26T20:05:49Z,shopwareLabs||shopware-lsp||CLAUDE.md,1,36.62000000000003
voxmenthe,coding-agent,CLAUDE.md,CLAUDE.md,raw/voxmenthe/coding-agent/CLAUDE.md,https://github.com/voxmenthe/coding-agent,https://github.com/voxmenthe/coding-agent/blob/main/CLAUDE.md,main,81.0,16.0,2025-04-16T02:59:50Z,2025-06-25T19:03:53Z,2025-08-25T18:16:06Z,18.0,1,2025-06-25T19:03:07Z,voxmenthe||coding-agent||CLAUDE.md,111,61.2179523809524
kingstinct,zemble,CLAUDE.md,CLAUDE.md,raw/kingstinct/zemble/CLAUDE.md,https://github.com/kingstinct/zemble,https://github.com/kingstinct/zemble/blob/main/CLAUDE.md,main,15.0,1.0,2023-08-28T13:34:19Z,2025-09-09T13:26:30Z,2025-09-09T13:20:32Z,1.0,1,2025-07-02T14:21:42Z,kingstinct||zemble||CLAUDE.md,4,-50.00999999999996
thedevdojo,wave,CLAUDE.md,CLAUDE.md,raw/thedevdojo/wave/CLAUDE.md,https://github.com/thedevdojo/wave,https://github.com/thedevdojo/wave/blob/main/CLAUDE.md,main,6324.0,896.0,2021-03-25T03:34:48Z,2025-10-15T09:55:33Z,2025-10-18T10:53:59Z,131.0,2,2025-07-15T22:07:14Z,thedevdojo||wave||CLAUDE.md,590,38.37513513513517
inkylabs-dev,inkycut,CLAUDE.md,CLAUDE.md,raw/inkylabs-dev/inkycut/CLAUDE.md,https://github.com/inkylabs-dev/inkycut,https://github.com/inkylabs-dev/inkycut/blob/main/CLAUDE.md,main,10.0,1.0,2025-07-05T11:32:24Z,2025-08-13T23:16:39Z,2025-09-01T13:02:36Z,398.0,1,2025-07-30T10:43:57Z,inkylabs-dev||inkycut||CLAUDE.md,1269,28.708769912807583
JayDoubleu,agentic-book,CLAUDE.md,CLAUDE.md,raw/JayDoubleu/agentic-book/CLAUDE.md,https://github.com/JayDoubleu/agentic-book,https://github.com/JayDoubleu/agentic-book/blob/main/CLAUDE.md,main,75.0,6.0,2025-05-28T11:40:59Z,2025-08-06T20:25:05Z,2025-10-08T17:05:22Z,142.0,3,2025-05-29T06:52:50Z,JayDoubleu||agentic-book||CLAUDE.md,684,39.3717685381892
